图片: 1354
候选框数量: 100
LARGE_OBJECT_THRESHOLD=0.45, OBJECT_CLIP_PENALTY_WEIGHT=0.5, OBJECT_CLIP_FULL_PENALTY_AT=0.4, PENALTY_WEIGHT_IN_FINAL=0.5

按 final_score 排序:
  1. final=0.750 aes_norm=1.000 aes_raw=5.110 pen=0.500 rule=0.494 L=Y i=  0 box=(284,264,764,624) area_ratio=0.160
  2. final=0.653 aes_norm=0.903 aes_raw=4.986 pen=0.500 rule=0.486 L=Y i=  0 box=(288,227,768,587) area_ratio=0.160
  3. final=0.594 aes_norm=0.844 aes_raw=4.912 pen=0.500 rule=0.492 L=Y i=  0 box=(304,298,784,658) area_ratio=0.160
  4. final=0.575 aes_norm=0.825 aes_raw=4.887 pen=0.500 rule=0.491 L=Y i=  1 box=(259,265,739,625) area_ratio=0.160
  5. final=0.562 aes_norm=0.812 aes_raw=4.871 pen=0.500 rule=0.495 L=Y i=  1 box=(232,262,712,622) area_ratio=0.160
  6. final=0.517 aes_norm=0.767 aes_raw=4.814 pen=0.500 rule=0.489 L=Y i=  0 box=(308,321,788,681) area_ratio=0.160
  7. final=0.515 aes_norm=0.765 aes_raw=4.811 pen=0.500 rule=0.480 L=Y i=  1 box=(259,337,739,697) area_ratio=0.160
  8. final=0.501 aes_norm=0.751 aes_raw=4.794 pen=0.500 rule=0.492 L=Y i=  0 box=(331,301,811,661) area_ratio=0.160
  9. final=0.498 aes_norm=0.710 aes_raw=4.742 pen=0.424 rule=0.645 L=Y i=  0 box=(199,256,799,706) area_ratio=0.250
 10. final=0.473 aes_norm=0.670 aes_raw=4.691 pen=0.394 rule=0.633 L=Y i=  0 box=(109,256,709,706) area_ratio=0.250
 11. final=0.470 aes_norm=0.720 aes_raw=4.754 pen=0.500 rule=0.492 L=Y i=  1 box=(232,298,712,658) area_ratio=0.160
 12. final=0.465 aes_norm=0.715 aes_raw=4.747 pen=0.500 rule=0.482 L=Y i=  0 box=(342,339,822,699) area_ratio=0.160
 13. final=0.452 aes_norm=0.702 aes_raw=4.731 pen=0.500 rule=0.488 L=Y i=  1 box=(232,321,712,681) area_ratio=0.160
 14. final=0.447 aes_norm=0.643 aes_raw=4.657 pen=0.392 rule=0.627 L=Y i=  1 box=(289,256,889,706) area_ratio=0.250
 15. final=0.435 aes_norm=0.685 aes_raw=4.710 pen=0.500 rule=0.493 L=Y i=  0 box=(342,280,822,640) area_ratio=0.160
 16. final=0.435 aes_norm=0.567 aes_raw=4.559 pen=0.265 rule=0.755 L=Y i=  1 box=(220,208,940,748) area_ratio=0.360
 17. final=0.411 aes_norm=0.621 aes_raw=4.628 pen=0.420 rule=0.637 L=Y i=  0 box=(164,175,764,625) area_ratio=0.250
 18. final=0.400 aes_norm=0.650 aes_raw=4.665 pen=0.500 rule=0.486 L=Y i=  1 box=(259,301,739,661) area_ratio=0.160
 19. final=0.392 aes_norm=0.589 aes_raw=4.588 pen=0.394 rule=0.632 L=Y i=  0 box=(106,188,706,638) area_ratio=0.250
 20. final=0.386 aes_norm=0.596 aes_raw=4.597 pen=0.421 rule=0.565 L=Y i=  0 box=(166,141,766,591) area_ratio=0.250
 21. final=0.384 aes_norm=0.513 aes_raw=4.490 pen=0.256 rule=0.790 L=Y i=  0 box=(112,154,832,694) area_ratio=0.360
 22. final=0.366 aes_norm=0.579 aes_raw=4.574 pen=0.426 rule=0.643 L=Y i=  0 box=(191,260,791,710) area_ratio=0.250
 23. final=0.362 aes_norm=0.562 aes_raw=4.553 pen=0.399 rule=0.631 L=Y i=  0 box=(262,253,862,703) area_ratio=0.250
 24. final=0.362 aes_norm=0.574 aes_raw=4.568 pen=0.424 rule=0.648 L=Y i=  0 box=(199,211,799,661) area_ratio=0.250
 25. final=0.349 aes_norm=0.486 aes_raw=4.456 pen=0.273 rule=0.786 L=Y i=  0 box=(31,211,751,751) area_ratio=0.360
 26. final=0.341 aes_norm=0.554 aes_raw=4.543 pen=0.427 rule=0.640 L=Y i=  0 box=(190,276,790,726) area_ratio=0.250
