图片: 10486
候选框数量: 100
LARGE_OBJECT_THRESHOLD=0.45, OBJECT_CLIP_PENALTY_WEIGHT=0.5, OBJECT_CLIP_FULL_PENALTY_AT=0.4, PENALTY_WEIGHT_IN_FINAL=0.5

按 final_score 排序:
  1. final=0.750 aes_norm=1.000 aes_raw=4.941 pen=0.500 rule=0.958 L=N i=  2 box=(538,225,1138,673) area_ratio=0.250
  2. final=0.717 aes_norm=0.967 aes_raw=4.909 pen=0.500 rule=0.963 L=N i=  2 box=(506,173,1106,621) area_ratio=0.250
  3. final=0.635 aes_norm=0.815 aes_raw=4.759 pen=0.360 rule=0.954 L=N i=  2 box=(541,147,1141,595) area_ratio=0.250
  4. final=0.624 aes_norm=0.843 aes_raw=4.787 pen=0.437 rule=0.967 L=N i=  2 box=(478,189,1198,726) area_ratio=0.360
  5. final=0.610 aes_norm=0.860 aes_raw=4.804 pen=0.500 rule=0.954 L=N i=  2 box=(600,191,1200,639) area_ratio=0.250
  6. final=0.594 aes_norm=0.844 aes_raw=4.788 pen=0.500 rule=0.881 L=N i=  2 box=(585,242,1185,690) area_ratio=0.250
  7. final=0.591 aes_norm=0.841 aes_raw=4.785 pen=0.500 rule=0.960 L=N i=  2 box=(478,135,1198,672) area_ratio=0.360
  8. final=0.580 aes_norm=0.830 aes_raw=4.774 pen=0.500 rule=0.951 L=N i=  2 box=(478,82,1198,619) area_ratio=0.360
  9. final=0.564 aes_norm=0.814 aes_raw=4.759 pen=0.500 rule=0.689 L=N i=  2 box=(630,241,1050,554) area_ratio=0.122
 10. final=0.533 aes_norm=0.783 aes_raw=4.728 pen=0.500 rule=0.779 L=N i=  2 box=(448,180,1048,628) area_ratio=0.250
 11. final=0.527 aes_norm=0.639 aes_raw=4.587 pen=0.223 rule=0.948 L=N i=  2 box=(455,50,1175,587) area_ratio=0.360
 12. final=0.522 aes_norm=0.669 aes_raw=4.616 pen=0.295 rule=0.810 L=N i=  2 box=(458,123,1058,571) area_ratio=0.250
 13. final=0.492 aes_norm=0.742 aes_raw=4.688 pen=0.500 rule=0.879 L=N i=  1 box=(347,104,1067,641) area_ratio=0.360
 14. final=0.476 aes_norm=0.726 aes_raw=4.672 pen=0.500 rule=0.697 L=N i=  0 box=(368,388,968,836) area_ratio=0.250
 15. final=0.473 aes_norm=0.723 aes_raw=4.669 pen=0.500 rule=0.696 L=N i=  0 box=(299,447,899,895) area_ratio=0.250
 16. final=0.459 aes_norm=0.521 aes_raw=4.471 pen=0.125 rule=0.869 L=N i=  1 box=(347,50,1067,587) area_ratio=0.360
 17. final=0.456 aes_norm=0.700 aes_raw=4.646 pen=0.487 rule=0.858 L=N i=  2 box=(509,251,1109,699) area_ratio=0.250
 18. final=0.449 aes_norm=0.699 aes_raw=4.646 pen=0.500 rule=0.951 L=N i=  2 box=(642,212,1122,570) area_ratio=0.160
 19. final=0.438 aes_norm=0.642 aes_raw=4.590 pen=0.408 rule=0.931 L=N i=  2 box=(571,109,1171,557) area_ratio=0.250
 20. final=0.437 aes_norm=0.687 aes_raw=4.634 pen=0.500 rule=0.691 L=N i=  0 box=(353,432,953,880) area_ratio=0.250
 21. final=0.436 aes_norm=0.686 aes_raw=4.633 pen=0.500 rule=0.878 L=N i=  2 box=(598,225,1078,583) area_ratio=0.160
 22. final=0.434 aes_norm=0.684 aes_raw=4.631 pen=0.500 rule=0.941 L=N i=  2 box=(670,225,1150,583) area_ratio=0.160
 23. final=0.430 aes_norm=0.680 aes_raw=4.628 pen=0.500 rule=0.932 L=N i=  3 box=(16,341,616,789) area_ratio=0.250
 24. final=0.429 aes_norm=0.679 aes_raw=4.626 pen=0.500 rule=0.713 L=N i=  2 box=(718,289,1138,602) area_ratio=0.122
 25. final=0.427 aes_norm=0.677 aes_raw=4.624 pen=0.500 rule=0.673 L=N i=  3 box=(71,335,671,783) area_ratio=0.250
 26. final=0.412 aes_norm=0.662 aes_raw=4.609 pen=0.500 rule=0.713 L=N i=  1 box=(354,150,954,598) area_ratio=0.250
