图片: 2120_h
候选框数量: 100
LARGE_OBJECT_THRESHOLD=0.45, OBJECT_CLIP_PENALTY_WEIGHT=0.5, OBJECT_CLIP_FULL_PENALTY_AT=0.4, PENALTY_WEIGHT_IN_FINAL=0.5

按 final_score 排序:
  1. final=0.849 aes_norm=0.923 aes_raw=5.775 pen=0.147 rule=0.948 L=N i=  0 box=(61,175,313,571) area_ratio=0.360
  2. final=0.807 aes_norm=0.912 aes_raw=5.754 pen=0.211 rule=0.949 L=N i=  1 box=(33,178,285,574) area_ratio=0.360
  3. final=0.768 aes_norm=0.969 aes_raw=5.867 pen=0.401 rule=0.951 L=N i=  0 box=(99,175,351,571) area_ratio=0.360
  4. final=0.750 aes_norm=1.000 aes_raw=5.929 pen=0.500 rule=0.960 L=N i=  1 box=(33,217,285,613) area_ratio=0.360
  5. final=0.709 aes_norm=0.959 aes_raw=5.848 pen=0.500 rule=0.974 L=N i=  0 box=(70,217,322,613) area_ratio=0.360
  6. final=0.706 aes_norm=0.956 aes_raw=5.842 pen=0.500 rule=0.947 L=N i=  1 box=(0,217,252,613) area_ratio=0.360
  7. final=0.694 aes_norm=0.944 aes_raw=5.817 pen=0.500 rule=0.974 L=N i=  0 box=(99,214,351,610) area_ratio=0.360
  8. final=0.672 aes_norm=0.922 aes_raw=5.774 pen=0.500 rule=0.954 L=N i=  0 box=(121,264,373,660) area_ratio=0.360
  9. final=0.666 aes_norm=0.867 aes_raw=5.663 pen=0.401 rule=0.792 L=N i=  0 box=(99,135,351,531) area_ratio=0.360
 10. final=0.647 aes_norm=0.893 aes_raw=5.716 pen=0.493 rule=0.968 L=N i=  0 box=(83,264,335,660) area_ratio=0.360
 11. final=0.643 aes_norm=0.893 aes_raw=5.716 pen=0.500 rule=0.869 L=N i=  1 box=(54,250,264,580) area_ratio=0.250
 12. final=0.641 aes_norm=0.825 aes_raw=5.579 pen=0.368 rule=0.977 L=N i=  0 box=(94,242,304,572) area_ratio=0.250
 13. final=0.639 aes_norm=0.889 aes_raw=5.707 pen=0.500 rule=0.937 L=N i=  0 box=(136,175,388,571) area_ratio=0.360
 14. final=0.626 aes_norm=0.876 aes_raw=5.682 pen=0.500 rule=0.950 L=N i=  1 box=(33,257,285,653) area_ratio=0.360
 15. final=0.615 aes_norm=0.779 aes_raw=5.488 pen=0.328 rule=0.871 L=N i=  0 box=(88,208,298,538) area_ratio=0.250
 16. final=0.611 aes_norm=0.861 aes_raw=5.652 pen=0.500 rule=0.958 L=N i=  1 box=(38,232,248,562) area_ratio=0.250
 17. final=0.608 aes_norm=0.858 aes_raw=5.646 pen=0.500 rule=0.817 L=N i=  1 box=(54,217,264,547) area_ratio=0.250
 18. final=0.605 aes_norm=0.756 aes_raw=5.443 pen=0.302 rule=0.851 L=N i=  1 box=(1,241,211,571) area_ratio=0.250
 19. final=0.604 aes_norm=0.854 aes_raw=5.638 pen=0.500 rule=0.866 L=N i=  0 box=(151,208,361,538) area_ratio=0.250
 20. final=0.563 aes_norm=0.813 aes_raw=5.556 pen=0.500 rule=0.948 L=N i=  1 box=(22,250,232,580) area_ratio=0.250
 21. final=0.561 aes_norm=0.811 aes_raw=5.551 pen=0.500 rule=0.959 L=N i=  0 box=(143,273,353,603) area_ratio=0.250
 22. final=0.545 aes_norm=0.795 aes_raw=5.520 pen=0.500 rule=0.960 L=N i=  0 box=(159,246,369,576) area_ratio=0.250
 23. final=0.505 aes_norm=0.755 aes_raw=5.441 pen=0.500 rule=0.781 L=N i=  0 box=(173,192,383,522) area_ratio=0.250
 24. final=0.504 aes_norm=0.754 aes_raw=5.438 pen=0.500 rule=0.952 L=N i=  0 box=(183,239,393,569) area_ratio=0.250
 25. final=0.495 aes_norm=0.745 aes_raw=5.421 pen=0.500 rule=0.967 L=N i=  0 box=(124,270,334,600) area_ratio=0.250
 26. final=0.495 aes_norm=0.745 aes_raw=5.420 pen=0.500 rule=0.941 L=N i=  1 box=(22,279,232,609) area_ratio=0.250
