图片: 2458
候选框数量: 100
LARGE_OBJECT_THRESHOLD=0.45, OBJECT_CLIP_PENALTY_WEIGHT=0.5, OBJECT_CLIP_FULL_PENALTY_AT=0.4, PENALTY_WEIGHT_IN_FINAL=0.5

按 final_score 排序:
  1. final=1.000 aes_norm=1.000 aes_raw=5.006 pen=0.000 rule=0.578 L=N i=  1 box=(59,32,238,271) area_ratio=0.359
  2. final=0.954 aes_norm=0.954 aes_raw=4.941 pen=0.000 rule=0.539 L=N i=  1 box=(0,31,179,270) area_ratio=0.359
  3. final=0.927 aes_norm=0.927 aes_raw=4.902 pen=0.000 rule=0.449 L=N i=  1 box=(33,31,182,230) area_ratio=0.249
  4. final=0.900 aes_norm=0.960 aes_raw=4.949 pen=0.119 rule=0.354 L=N i=  1 box=(71,49,190,208) area_ratio=0.159
  5. final=0.892 aes_norm=0.929 aes_raw=4.906 pen=0.073 rule=0.385 L=N i=  1 box=(48,55,167,214) area_ratio=0.159
  6. final=0.876 aes_norm=0.876 aes_raw=4.830 pen=0.000 rule=0.651 L=N i=  1 box=(44,43,223,282) area_ratio=0.359
  7. final=0.856 aes_norm=0.856 aes_raw=4.803 pen=0.000 rule=0.471 L=N i=  1 box=(59,9,238,248) area_ratio=0.359
  8. final=0.842 aes_norm=0.842 aes_raw=4.783 pen=0.000 rule=0.488 L=N i=  1 box=(68,59,217,258) area_ratio=0.249
  9. final=0.842 aes_norm=0.882 aes_raw=4.840 pen=0.081 rule=0.384 L=N i=  1 box=(86,9,265,248) area_ratio=0.359
 10. final=0.841 aes_norm=0.841 aes_raw=4.781 pen=0.000 rule=0.457 L=N i=  1 box=(32,9,211,248) area_ratio=0.359
 11. final=0.832 aes_norm=0.832 aes_raw=4.769 pen=0.000 rule=0.549 L=N i=  1 box=(18,31,197,270) area_ratio=0.359
 12. final=0.800 aes_norm=0.800 aes_raw=4.724 pen=0.000 rule=0.454 L=N i=  1 box=(48,71,167,230) area_ratio=0.159
 13. final=0.789 aes_norm=0.789 aes_raw=4.708 pen=0.000 rule=0.813 L=N i=  1 box=(17,67,196,306) area_ratio=0.359
 14. final=0.788 aes_norm=0.788 aes_raw=4.706 pen=0.000 rule=0.470 L=N i=  1 box=(55,51,204,250) area_ratio=0.249
 15. final=0.785 aes_norm=0.785 aes_raw=4.703 pen=0.000 rule=0.456 L=N i=  1 box=(52,29,201,228) area_ratio=0.249
 16. final=0.784 aes_norm=0.784 aes_raw=4.701 pen=0.000 rule=0.573 L=N i=  1 box=(33,71,182,270) area_ratio=0.249
 17. final=0.771 aes_norm=0.771 aes_raw=4.683 pen=0.000 rule=0.482 L=N i=  1 box=(24,61,173,260) area_ratio=0.249
 18. final=0.771 aes_norm=0.771 aes_raw=4.682 pen=0.000 rule=0.448 L=N i=  1 box=(18,7,197,246) area_ratio=0.359
 19. final=0.769 aes_norm=0.769 aes_raw=4.680 pen=0.000 rule=0.458 L=N i=  1 box=(33,51,182,250) area_ratio=0.249
 20. final=0.765 aes_norm=0.765 aes_raw=4.675 pen=0.000 rule=0.452 L=N i=  1 box=(59,79,178,238) area_ratio=0.159
 21. final=0.756 aes_norm=0.756 aes_raw=4.662 pen=0.000 rule=0.432 L=N i=  1 box=(2,31,151,230) area_ratio=0.249
 22. final=0.741 aes_norm=0.741 aes_raw=4.640 pen=0.000 rule=0.828 L=N i=  1 box=(44,67,223,306) area_ratio=0.359
 23. final=0.740 aes_norm=0.740 aes_raw=4.639 pen=0.000 rule=0.464 L=N i=  1 box=(66,71,185,230) area_ratio=0.159
 24. final=0.730 aes_norm=0.730 aes_raw=4.625 pen=0.000 rule=0.433 L=N i=  1 box=(20,65,139,224) area_ratio=0.159
 25. final=0.718 aes_norm=0.739 aes_raw=4.638 pen=0.043 rule=0.443 L=N i=  1 box=(61,20,210,219) area_ratio=0.249
 26. final=0.714 aes_norm=0.714 aes_raw=4.602 pen=0.000 rule=0.472 L=N i=  1 box=(74,48,223,247) area_ratio=0.249
